,readability,sem_complexity,entropy,sem_coher,corpus_url,ent_name,kmeans,gmix,agg,cluster_vote,term_CEFR,term_CEFR_factor,corpus_CEFR,corpus_CEFR_factor
0,11.417943139436016,5.106183635227983,0.1629714157215375,0.1802440189526009,https://www.investopedia.com/terms/1/0x-protocol.asp,0x Protocol,2,3,2,2,A2,1.0,C1,4.0
1,6.575459183673473,5.516438356164383,0.14887080868344696,0.15126011508783055,https://www.investopedia.com/terms/1/1-10net30.asp,1%/10 Net 30,0,0,1,0,A2,1.0,C1,4.0
2,8.521500884173207,5.4685,0.21089119959841796,0.20651635063715576,https://www.investopedia.com/terms/1/10-k.asp,10-K,1,1,1,1,O,,C1,4.0
3,8.755260416666648,5.267726161369193,0.4988427159854594,0.1873414730665284,https://www.investopedia.com/terms/1/10k-wrap.asp,10-K Wrap,1,1,1,1,O,,C1,4.0
4,8.701294433266305,5.492245105517417,0.3274524628165364,0.2672689178008793,https://www.investopedia.com/terms/1/10q.asp,SEC Form 10-Q Definition,1,1,1,1,B2,2.0,B2,3.0
5,9.123015873015827,5.237684729064039,0.19079452959872956,0.28100531175603033,https://www.investopedia.com/terms/1/10-yeartreasury.asp,10-Year Treasury Note,1,1,2,1,O,,B2,3.0
6,9.996713586291254,5.390476190476191,0.10988395097033883,0.21718532892909745,https://www.investopedia.com/terms/1/100-equities-strategy.asp,100% Equities Strategy,2,2,2,2,O,,C2,5.0
7,10.394023545706482,5.095808383233533,0.12484113530686437,0.21092146460073627,https://www.investopedia.com/terms/1/1040.asp,Form 1040: U.S. Individual Tax Return,2,2,2,2,B2,2.0,B2,3.0
8,11.196857677152185,5.283218964441672,0.4025661785121813,0.2299077384044532,https://www.investopedia.com/terms/1/1040a.asp,Form 1040-A: U.S. Individual Tax Return Definition,2,3,2,2,B2,2.0,C2,5.0
9,8.331475190919441,5.1269951422623175,0.10749630126105,0.19009784795439028,https://www.investopedia.com/terms/1/1040ez.asp,Form 1040EZ: Income Tax Return for Single and Joint Filers with No Dependents,1,1,1,1,B2,2.0,B2,3.0
10,10.507874213836569,5.661825726141079,0.12709479534385704,0.12547410004990261,https://www.investopedia.com/terms/1/1092.asp,SEC Release IA-1092,2,2,2,2,C1,3.0,C1,4.0
11,15.051523809523854,4.791018998272884,0.12027401106339901,0.2591892209349106,https://www.investopedia.com/terms/1/cofi.asp,11th District Cost of Funds Index (COFI),3,5,4,3,O,,B2,3.0
12,8.184058687258624,4.864541832669323,0.17040463841445347,0.18906899262151708,https://www.investopedia.com/terms/1/125_loan.asp,125% Loan,1,1,1,1,O,,C2,5.0
13,8.983211028192407,5.250455373406193,0.10127789391551639,0.22507619240264898,https://www.investopedia.com/terms/1/12b-1fees.asp,12B-1 Fee,1,1,1,1,A2,1.0,B2,3.0
14,8.567614865489407,5.151456310679611,0.13842550079868515,0.2186965203813204,https://www.investopedia.com/terms/1/12b-1-fund.asp,12b-1 Fund,1,1,1,1,A2,1.0,C1,4.0
15,11.742503816793914,5.177131526768011,0.08789420807115161,0.3389940515427566,https://www.investopedia.com/terms/1/12b-1plan.asp,12B-1 Plan,4,3,3,3,A2,1.0,C1,4.0
16,8.348362238031115,5.195269526952695,0.09900622982376056,0.20488144889377657,https://www.investopedia.com/terms/1/130-30_strategy.asp,130-30 Strategy,1,1,1,1,O,,C1,4.0
17,9.515621882274647,5.328153564899451,0.15331375781308548,0.19867965285996567,https://www.investopedia.com/terms/1/18hour-city.asp,18-Hour City,2,2,2,2,O,,C1,4.0
18,8.099688342250925,5.545565006075334,0.24038100582006847,0.15395462045464015,https://www.investopedia.com/terms/1/183-day-rule.asp,What Is the 183-Day Rule?,1,1,1,1,A1,1.0,C1,4.0
19,8.787181926278343,5.276134122287968,0.11016475932297254,0.21569331510617462,https://www.investopedia.com/terms/1/1979-energy-crisis.asp,1979 Energy Crisis,1,1,1,1,O,,C2,5.0
20,9.325872582680407,5.2719502719502715,0.17288038068937533,0.14547555142653107,https://www.investopedia.com/terms/1/2-1_buydown.asp,2-1 Buydown,1,1,2,1,O,,B2,3.0
21,8.567420563549096,5.189931350114416,0.09699145244515328,0.21277151572720346,https://www.investopedia.com/terms/2/228arm.asp,2/28 Adjustable-Rate Mortgage (2/28 ARM),1,1,1,1,O,,B1,2.0
22,8.407573323867322,5.40567066521265,0.11152527289011407,0.1576004933289524,https://www.investopedia.com/terms/1/2000-investor-limit.asp,2000 Investor Limit,1,1,1,1,O,,C1,4.0
23,11.804209623834481,5.403429602888087,0.14413215298719284,0.22420460261881872,https://www.investopedia.com/terms/1/2011-debt-ceiling-crisis.asp,2011 U.S. Debt Ceiling Crisis,4,3,3,3,O,,C2,5.0
24,9.585248538011744,5.217023675310034,0.2547885800328548,0.1917318995702456,https://www.investopedia.com/terms/1/25-percent-rule.asp,25% Rule,2,2,2,2,O,,C1,4.0
25,8.740323871568176,4.918319719953326,0.2408944786262887,0.20654421728482802,https://www.investopedia.com/terms/1/3-2-1_buydown.asp,3-2-1 Buy-Down Mortgage,1,1,1,1,O,,C1,4.0
26,11.531837018495452,5.1352750809061485,0.2073434353214331,0.29785241301717275,https://www.investopedia.com/terms/1/3_6_3_rule.asp,3-6-3 Rule,4,3,2,4,O,,B2,3.0
27,8.551717636022634,5.022110552763819,0.09179688469975014,0.18850533709187167,https://www.investopedia.com/terms/1/327arm.asp,3/27 Adjustable-Rate Mortgage (ARM),1,1,1,1,O,,B1,2.0
28,12.67622739018082,5.407884761182714,0.10369220415948002,0.2064417825639313,https://www.investopedia.com/terms/1/3c1.asp,3C1,4,4,3,4,A2,1.0,C1,4.0
29,8.293714285714255,5.429298067141404,0.1105384799582814,0.14376976171498304,https://www.investopedia.com/terms/1/3c7.asp,3(c)(7) Exemption,1,1,1,1,A2,1.0,C1,4.0
30,11.39261278837245,5.098709677419355,0.1397843185327436,0.20781821189315722,https://www.investopedia.com/terms/1/3d-printing.asp,3D Printing,2,3,2,2,B2,2.0,B2,3.0
31,10.952571163006692,5.599475065616798,0.11670486074833689,0.21600413123122778,https://www.investopedia.com/terms/1/3p.asp,3P Oil Reserves,2,3,2,2,B2,2.0,B2,3.0
32,7.823423307626275,5.430847673677501,0.19335712498617602,0.27709675785016685,https://www.investopedia.com/terms/1/30-yeartreasury.asp,30-Year Treasury,1,1,1,1,O,,C2,5.0
33,8.931945690672872,4.899053627760252,0.1708994525876223,0.15736356045170807,https://www.investopedia.com/terms/1/341-meeting.asp,341 Meeting,1,1,1,1,O,,C2,5.0
34,7.946459147972899,5.162946428571429,0.2525549534743255,0.1992400268243164,https://www.investopedia.com/terms/1/401a-plan.asp,401(a) Plan,1,1,1,1,C1,3.0,C2,5.0
35,9.473613813451639,5.25371687136393,0.1184943364266905,0.1272650655401856,https://www.investopedia.com/terms/1/401kplan.asp,401(k) Plans,2,1,2,2,A1,1.0,C1,4.0
36,11.258619342759491,5.114566284779051,0.18392175936948682,0.14289085807418098,https://www.investopedia.com/terms/1/403bplan.asp,403(b) Plan,2,3,2,2,A2,1.0,C1,4.0
37,7.668695749727604,5.114995400183993,0.12615730628711064,0.15772367550679547,https://www.investopedia.com/terms/1/408-k-plan.asp,408(k) Plan,1,0,1,1,A2,1.0,C1,4.0
38,7.20998254873594,5.165505226480836,0.16788940003557845,0.15732340164426428,https://www.investopedia.com/terms/1/412i.asp,412(i) Plan,1,0,1,1,A2,1.0,B2,3.0
39,8.070387224071975,5.00996015936255,0.11787504513833522,0.12640955070648027,https://www.investopedia.com/terms/1/457plan.asp,457 Plan,1,1,1,1,O,,C1,4.0
40,7.663277284263909,5.203580901856764,0.2608550346913787,0.1439441508210333,https://www.investopedia.com/terms/1/48-hour-rule.asp,48-Hour Rule,1,0,1,1,O,,C1,4.0
41,9.180092259225876,5.092054794520548,0.12359431174139521,0.23426990186564553,https://www.investopedia.com/terms/1/5-1_arm.asp,5/1 Hybrid Adjustable-Rate Mortgage (5/1 Hybrid ARM),1,1,2,1,O,,B1,2.0
42,10.586273570081605,5.036156513125309,0.1717084447420497,0.21372203555275893,https://www.investopedia.com/terms/1/5-6_hybrid_arm.asp,5/6 Hybrid Adjustable-Rate Mortgage (5/6 Hybrid ARM),2,2,2,2,O,,B2,3.0
43,11.191564930015577,5.3097345132743365,0.12665279545408611,0.17578783364998787,https://www.investopedia.com/terms/5/500-shareholder-threshold.asp,500 Shareholder Threshold,2,3,2,2,O,,C1,4.0
44,15.273728372724001,5.428027901077996,0.13536277166600905,0.2371744529333111,https://www.investopedia.com/terms/1/501c3-organizations.asp,501(c)(3) Organization,3,5,4,3,C1,3.0,C1,4.0
45,15.923927682737265,5.5502136752136755,0.09132430675068007,0.2837415124179724,https://www.investopedia.com/terms/1/501c.asp,501(c),3,5,4,3,C1,3.0,C1,4.0
46,9.574510978043953,4.969774919614148,0.15105551232590997,0.13357743153103954,https://www.investopedia.com/terms/1/51-attack.asp,51% Attack,2,2,2,2,O,,C1,4.0
47,8.746789577875905,4.848495575221239,0.48429088191641484,0.2357086944499646,https://www.investopedia.com/terms/1/52weekhighlow.asp,52-Week High/Low,1,1,1,1,O,,B2,3.0
48,9.703252688172036,5.093126385809312,0.1331173985698405,0.254318028373216,https://www.investopedia.com/terms/1/52-week-range.asp,52-Week Range,2,2,2,2,O,,C1,4.0
49,6.419839638157892,5.03342522398346,0.1538157566562789,0.16970877399259082,https://www.investopedia.com/terms/1/529plan.asp,529 Plans,0,0,1,0,O,,C1,4.0
50,10.059072755201722,5.256915339480302,0.14575925016855756,0.19365418984516608,https://www.investopedia.com/terms/1/60-plus-delinquencies.asp,60-Plus Delinquencies,2,2,2,2,O,,C2,5.0
51,9.009644168251658,5.332576617480136,0.27053044567448326,0.2639815690499101,https://www.investopedia.com/terms/1/8-k.asp,8-K (Form 8K),1,1,1,1,O,,C2,5.0
52,7.157223382045853,4.856435643564357,0.1872471930800212,0.16387203527717187,https://www.investopedia.com/terms/8/80_10_10_mortgage.asp,80-10-10 Mortgage,1,0,1,1,O,,B2,3.0
53,6.737043827726456,5.268400392541707,0.37492159581394013,0.15485118014962618,https://www.investopedia.com/terms/1/80-20-rule.asp,80-20 Rule,0,0,1,0,O,,C1,4.0
54,9.128279818222264,5.089099216710183,0.3011569862092688,0.19425743012233082,https://www.investopedia.com/terms/1/83b-election.asp,83(b) Election,1,1,2,1,C2,3.0,B2,3.0
55,8.520000000000163,5.253179890975167,0.14822885793511784,0.12265993132685303,https://www.investopedia.com/terms/1/8a-firm.asp,8(a) Firm,1,1,1,1,B2,2.0,C1,4.0
56,10.34583151779232,5.065759637188209,0.09857641066579256,0.17083060817321444,https://www.investopedia.com/terms/1/90dayletter.asp,90-Day Letter,2,2,2,2,O,,C1,4.0
57,9.473661190526823,5.267620561738209,0.09458212226236107,0.14794487379787574,https://www.investopedia.com/terms/1/90-10-strategy.asp,90/10 Strategy,2,1,2,2,O,,C1,4.0
58,9.300290135396388,5.261189454322501,0.28076568733618634,0.21484257891954694,https://www.investopedia.com/terms/a/a-b-trust.asp,A-B Trust,1,1,2,1,A2,1.0,B2,3.0
59,9.183215361445782,5.445083014048532,0.29454216579788123,0.23930676200806153,https://www.investopedia.com/terms/a/a-shares.asp,China A-Shares Definition,1,1,2,1,C1,3.0,C1,4.0
60,9.008889913899012,5.298877731836976,0.10684693130992129,0.2660634191812448,https://www.investopedia.com/terms/a/aaa.asp,AAA,1,1,1,1,A2,1.0,B2,3.0
61,12.62982219061152,5.336585365853659,0.11048960971134805,0.34447490916066104,https://www.investopedia.com/terms/a/aarp.asp,AARP,4,4,3,4,A2,1.0,C1,4.0
62,12.73141312741327,5.066854327938072,0.09116220206498125,0.18792767587141923,https://www.investopedia.com/terms/a/abenomics.asp,Abenomics,4,4,3,4,C2,3.0,C1,4.0
63,10.265946131412036,5.166289592760181,0.16734519409156884,0.1695422791057819,https://www.investopedia.com/terms/a/ability-to-pay-taxation.asp,Ability-To-Pay Taxation,2,2,2,2,B2,2.0,B2,3.0
64,9.576512654668047,4.887993862677407,0.15442612869575106,0.21437732977453758,https://www.investopedia.com/terms/a/abnormalreturn.asp,Abnormal Return,2,2,2,2,C2,3.0,C2,5.0
65,13.939271255060554,5.080229226361031,0.13956438228338613,0.2607186780302162,https://www.investopedia.com/terms/a/absoluteadvantage.asp,Absolute Advantage,4,4,4,4,B2,2.0,B2,3.0
66,11.515116556065902,4.965889710062536,0.11920384481486372,0.27820963716762787,https://www.investopedia.com/terms/a/absolutereturn.asp,Absolute Return,4,3,3,3,B2,2.0,C1,4.0
67,11.19381680867522,5.22236958443855,0.1908914200813882,0.3296074073910149,https://www.investopedia.com/terms/a/absorptioncosting.asp,Absorption Costing,2,3,2,2,B2,2.0,C1,4.0
68,8.552433484749958,5.180240793201133,0.16397412273603965,0.20415412819425027,https://www.investopedia.com/terms/a/absorption-rate.asp,Absorption Rate,1,1,1,1,B2,2.0,C1,4.0
69,11.601683384773533,5.557723577235772,0.17645831619349342,0.25065795891841064,https://www.investopedia.com/terms/a/accelerateddepreciation.asp,Accelerated Depreciation,4,3,3,3,C1,3.0,C2,5.0
70,9.458862899490619,5.584242424242424,0.16998433372543953,0.1745977359936872,https://www.investopedia.com/terms/a/acceleration-clause.asp,Acceleration Clause,1,1,2,1,C1,3.0,C1,4.0
71,8.024664406479207,4.963499056010069,0.13994074844163046,0.17068013220429248,https://www.investopedia.com/terms/a/acceptable-quality-level-aql.asp,Acceptable Quality Level (AQL),1,1,1,1,B2,2.0,C1,4.0
72,7.787590027700894,5.133620689655173,0.12215719193727395,0.1676403607069322,https://www.investopedia.com/terms/a/accepting-risk.asp,Accepting Risk,1,1,1,1,B2,2.0,C2,5.0
73,10.588684938395723,5.531734425270547,0.14088435047415965,0.21270882358747734,https://www.investopedia.com/terms/a/accidental-death-dismemberment-insurance.asp,Accidental Death and Dismemberment (AD&D) Insurance,2,2,2,2,B2,2.0,C2,5.0
74,10.639824241850572,5.47899649941657,0.16872521642609317,0.25134070971286054,https://www.investopedia.com/terms/a/accidental-death-benefit.asp,Accidental Death Benefit,2,2,2,2,B2,2.0,C1,4.0
75,9.047752808988818,5.002994011976048,0.15556619785724418,0.2111159701911646,https://www.investopedia.com/terms/a/accountbalance.asp,Account Balance,1,1,1,1,B2,2.0,B2,3.0
76,8.530913580246839,5.32842509603073,0.20418407760207063,0.23531195868168447,https://www.investopedia.com/terms/a/account-in-trust.asp,Account in Trust,1,1,1,1,B2,2.0,B2,3.0
77,7.887272354694591,4.912018853102906,0.12012605419571576,0.18566794915673798,https://www.investopedia.com/terms/a/account-number.asp,Account Number,1,1,1,1,B2,2.0,C1,4.0
78,10.74720140702457,5.287773625200214,0.12093077341019023,0.3079535268667466,https://www.investopedia.com/terms/a/account-statement.asp,Account Statement,2,2,2,2,B2,2.0,C1,4.0
79,12.689720279720223,5.367370892018779,0.11077339926405444,0.21250986151031562,https://www.investopedia.com/terms/a/accountability.asp,Accountability,4,4,3,4,B2,2.0,C1,4.0
80,11.575680107526779,4.966121495327103,0.099320178186219,0.21252115223456344,https://www.investopedia.com/terms/a/accountant.asp,Accountant,4,3,3,3,B2,2.0,C2,5.0
81,12.72011956521731,5.303972366148532,0.1102899746619965,0.2147770438172547,https://www.investopedia.com/terms/a/accountant-responsibility.asp,Accountant Responsibility,4,4,3,4,B2,2.0,B2,3.0
82,11.84983015356006,5.173083716001413,0.09134099312321967,0.20494023080094276,https://www.investopedia.com/terms/a/accounting.asp,Accounting,4,3,3,3,B2,2.0,C1,4.0
83,11.250424677188047,5.256376716808371,0.09136822531046067,0.16465039851189137,https://www.investopedia.com/terms/a/accounting-conservatism.asp,Accounting Conservatism,2,3,2,2,B2,2.0,C1,4.0
84,8.941993506346126,5.149446494464945,0.18311718575430203,0.24383318284248112,https://www.investopedia.com/terms/a/accounting-cycle.asp,Accounting Cycle,1,1,1,1,B2,2.0,C1,4.0
85,10.510372142432026,5.4746940125702945,0.2005664880758436,0.21011800966832583,https://www.investopedia.com/terms/a/accounting-equation.asp,Accounting Equation,2,2,2,2,B2,2.0,C2,5.0
86,13.763755781683606,5.451982378854625,0.10175774458562385,0.34161501961103924,https://www.investopedia.com/terms/a/accounting-information-system-ais.asp,Accounting Information System (AIS),4,4,4,4,B2,2.0,C1,4.0
87,9.041049120679148,5.3478260869565215,0.13488720729495451,0.24618050143819267,https://www.investopedia.com/terms/a/accountingmethod.asp,Accounting Method,1,1,1,1,B2,2.0,C1,4.0
88,10.673782513005388,5.373883161512027,0.15848941087631702,0.27322496335304014,https://www.investopedia.com/terms/a/accounting-policies.asp,Accounting Policies,2,2,2,2,B2,2.0,C1,4.0
89,12.648988594389852,5.330746011211729,0.1347816112307173,0.2711729126882993,https://www.investopedia.com/terms/a/accounting-principles.asp,Accounting Principles,4,4,3,4,B2,2.0,C1,4.0
90,11.266827584449928,4.973413897280967,0.11401481465700798,0.20320515104882686,https://www.investopedia.com/terms/a/accountingprofit.asp,Accounting Profit,2,3,2,2,B2,2.0,C1,4.0
91,9.081556951652448,4.895580378824672,0.16304188516427306,0.1813659709223311,https://www.investopedia.com/terms/a/arr.asp,Accounting Rate of Return (ARR),1,1,1,1,B2,2.0,C1,4.0
92,10.404684122027653,5.345116279069767,0.18634853107908522,0.21521065675356835,https://www.investopedia.com/terms/a/accounting-ratio.asp,Accounting Ratio,2,2,2,2,B2,2.0,C1,4.0
93,13.141807152786697,4.949476278496611,0.18042793774785254,0.3014025591167456,https://www.investopedia.com/terms/a/accounting-standard.asp,Accounting Standard,4,4,3,4,B2,2.0,C1,4.0
94,13.398391203703628,5.216216216216216,0.17984446448001418,0.3198319043850908,https://www.investopedia.com/terms/a/accounting-theory.asp,Accounting Theory,4,4,3,4,B2,2.0,C1,4.0
95,8.533950487071031,5.313534566699124,0.11133565782276561,0.20423360190560572,https://www.investopedia.com/terms/a/accountspayable.asp,Accounts Payable (AP),1,1,1,1,B2,2.0,C1,4.0
96,7.35498788775983,5.4460136674259685,0.29216650779731146,0.20901824602421662,https://www.investopedia.com/terms/a/accountspayableturnoverratio.asp,Accounts Payable Turnover Ratio Definition,1,0,1,1,B2,2.0,C2,5.0
97,8.791850094876569,5.320209973753281,0.11342726713953465,0.19629318680796293,https://www.investopedia.com/terms/a/accountsreceivable.asp,Accounts Receivable (AR),1,1,1,1,B2,2.0,B2,3.0
98,9.023284457478088,5.391866913123844,0.2123046608573224,0.2557988172416289,https://www.investopedia.com/terms/a/accounts-receivable-aging.asp,Accounts Receivable Aging,1,1,1,1,B2,2.0,B2,3.0
99,10.956568086884118,5.347301374455246,0.14691194221849913,0.2574401080569044,https://www.investopedia.com/terms/a/accountsreceivablefinancing.asp,Accounts Receivable Financing,2,3,2,2,B2,2.0,B2,3.0
100,12.808712907116913,5.524642289348172,0.13709472309126153,0.26074413248434875,https://www.investopedia.com/terms/a/accredited-asset-management-specialist-aams.asp,Accredited Asset Management Specialist (AAMS),4,4,3,4,B2,2.0,C2,5.0
101,13.373291262135918,5.35,0.1180023069296327,0.2723601767216052,https://www.investopedia.com/terms/a/accredited-in-business-valuation-abv.asp,Accredited In Business Valuation (ABV),4,4,3,4,B2,2.0,C1,4.0
102,14.009643903375991,5.305297209866559,0.1181810616252718,0.24379140340766456,https://www.investopedia.com/terms/a/accreditedinvestor.asp,Accredited Investor,4,4,4,4,B2,2.0,C1,4.0
103,9.422039415629168,5.296742525658188,0.12905537539661996,0.23648097323895953,https://www.investopedia.com/terms/a/accretion.asp,Accretion,1,1,2,1,B2,2.0,C1,4.0
104,6.891178861788493,5.211386138613862,0.18029212289233243,0.14924677439177186,https://www.investopedia.com/terms/a/accretion-of-discount.asp,Accretion of Discount,1,0,1,1,B2,2.0,C2,5.0
105,11.089295941153399,5.2578986039676705,0.10925694512858057,0.2735311256906275,https://www.investopedia.com/terms/a/accretive.asp,Accretive,2,3,2,2,B2,2.0,B2,3.0
106,10.92472562219498,5.523931078493938,0.116251987065574,0.23016825416747863,https://www.investopedia.com/terms/a/accrualaccounting.asp,Accrual Accounting,2,3,2,2,B2,2.0,C2,5.0
107,11.428427895980985,5.459090909090909,0.13137187986419208,0.2938235640409467,https://www.investopedia.com/terms/a/accruals.asp,Accruals,2,3,2,2,B2,2.0,C1,4.0
108,10.446907631993735,5.216004476776721,0.09532787329935008,0.21861535860576412,https://www.investopedia.com/terms/a/accrue.asp,Accrue,2,2,2,2,B2,2.0,C1,4.0
109,11.158453317788997,5.430535798956852,0.1340127869044676,0.25669175923267457,https://www.investopedia.com/terms/a/accruedexpense.asp,Accrued Expense Definition,2,3,2,2,B2,2.0,C2,5.0
110,9.339073206442112,5.383574007220217,0.1158159726090191,0.1802173651012349,https://www.investopedia.com/terms/a/accruedincome.asp,Accrued Income,1,1,2,1,B2,2.0,B2,3.0
111,10.67315217391344,5.373723923657346,0.158814801437903,0.22953689290196366,https://www.investopedia.com/terms/a/accruedinterest.asp,Accrued Interest,2,2,2,2,B2,2.0,B2,3.0
112,10.121397628818887,5.374866879659212,0.13463474269138828,0.19460054870454926,https://www.investopedia.com/terms/a/accrued-liability.asp,Accrued Liability,2,2,2,2,B2,2.0,B2,3.0
113,13.221618324411903,5.443022547227301,0.1420372356368464,0.26200661469111713,https://www.investopedia.com/terms/a/accrued-revenue.asp,Accrued Revenue,4,4,3,4,B2,2.0,C1,4.0
114,11.82951233396582,5.265118790496761,0.20831130328236336,0.23770699598769512,https://www.investopedia.com/terms/a/accumulated-depreciation.asp,Accumulated Depreciation,4,3,3,3,B2,2.0,B1,2.0
115,11.00584821428566,5.012369791666667,0.17187609086563865,0.25544420936538575,https://www.investopedia.com/terms/a/accumulatedother.asp,Accumulated Other Comprehensive Income,2,3,2,2,B2,2.0,C1,4.0
116,9.991965409226093,5.252209381373215,0.14085397989725773,0.17376151865351874,https://www.investopedia.com/terms/a/accumulationphase.asp,Accumulation Phase,2,2,2,2,B2,2.0,C1,4.0
117,5.056500000000035,5.012645249487354,0.3758619592492369,0.1271478991020402,https://www.investopedia.com/terms/a/accumulationdistribution.asp,Accumulation/Distribution Indicator (A/D),0,0,0,0,B2,2.0,C1,4.0
118,9.346726737234977,5.296964725184577,0.309231106340935,0.15622895764958275,https://www.investopedia.com/terms/a/acidtest.asp,Acid-Test Ratio,1,1,2,1,B2,2.0,B2,3.0
119,10.138719165404783,5.406745225518082,0.08244929915923646,0.17678253083083822,https://www.investopedia.com/terms/a/acquisition.asp,Acquisition,2,2,2,2,B2,2.0,C1,4.0
120,11.567711213517523,5.071068830442082,0.14426797188147467,0.18660957763497446,https://www.investopedia.com/terms/a/acquisition-accounting.asp,Acquisition Accounting,4,3,3,3,B2,2.0,C1,4.0
121,13.81874015748025,5.171203438395415,0.12578961067650837,0.29457766629552823,https://www.investopedia.com/terms/a/acquisition-cost.asp,Acquisition Cost,4,4,4,4,B2,2.0,C2,5.0
122,12.13979063042218,5.361835245046924,0.17179413257968182,0.21064640783549676,https://www.investopedia.com/terms/a/acquisitionpremium.asp,Acquisition Premium,4,3,3,3,B2,2.0,B2,3.0
123,10.354331042274708,5.182978723404255,0.08858232201449723,0.27405553192301635,https://www.investopedia.com/terms/a/activemanagement.asp,Active Management,2,2,2,2,B2,2.0,B2,3.0
124,13.692613636363596,5.168236877523553,0.07387361882427372,0.21165877329925714,https://www.investopedia.com/terms/a/activist-investor.asp,Activist Investor,4,4,4,4,B1,2.0,C1,4.0
125,9.286179044761209,4.830482115085537,0.12314561084028594,0.1579098787718914,https://www.investopedia.com/terms/a/adl.asp,Activities of Daily Living (ADL),1,1,2,1,B1,2.0,C1,4.0
126,9.047178515008007,5.1545518701482,0.30927443576281777,0.2125480475614603,https://www.investopedia.com/terms/a/abb.asp,Activity-Based Budgeting (ABB),1,1,2,1,B1,2.0,B2,3.0
127,9.415368814192288,5.096640241600604,0.2290846703459049,0.30209821201715353,https://www.investopedia.com/terms/a/abc.asp,Activity-Based Costing (ABC),1,1,2,1,B1,2.0,C2,5.0
128,14.727037932865443,5.466346153846154,0.20870130208266569,0.3760973153598697,https://www.investopedia.com/terms/a/abm.asp,Activity-Based Management (ABM),3,5,4,3,B1,2.0,C1,4.0
129,9.759875650665073,5.37093690248566,0.22917663464633412,0.31529900378586356,https://www.investopedia.com/terms/a/activity-cost-driver.asp,Activity Cost Driver,2,2,2,2,B1,2.0,C1,4.0
130,13.028469339990579,5.493562231759657,0.12784885338193952,0.3034194132549574,https://www.investopedia.com/terms/a/activityratio.asp,Activity Ratios Definition,4,4,3,4,B1,2.0,C1,4.0
131,12.016675992306322,4.998994974874372,0.09235403671837268,0.21962312378011778,https://www.investopedia.com/terms/a/actual-deferral-percentage-actual-contribution-percentage.asp,Actual Deferral & Actual Contribution Percentage Tests (ADP/ACP),4,3,3,3,B2,2.0,C1,4.0
132,14.33685788113694,5.093768200349447,0.10910033147723922,0.33893837865130305,https://www.investopedia.com/terms/a/actuarial-gain-loss.asp,Actuarial Gain Or Loss,3,5,4,3,B2,2.0,C1,4.0
133,10.785153220762918,5.565365853658537,0.21074849393172684,0.2190323377380916,https://www.investopedia.com/terms/a/actuarial-life-table.asp,Actuarial Life Table,2,3,2,2,B2,2.0,B2,3.0
134,15.410335820895252,5.384083044982699,0.13524385003369432,0.3896900182434851,https://www.investopedia.com/terms/a/actuarial-science.asp,Actuarial Science,3,5,4,3,B2,2.0,C1,4.0
135,9.342786069651893,4.847975553857907,0.34309900956739625,0.22028722274467574,https://www.investopedia.com/terms/a/advaloremtax.asp,Ad Valorem Tax,1,1,2,1,A2,1.0,C1,4.0
136,7.680009652509614,5.1121739130434785,0.20648448445339856,0.16005824487278275,https://www.investopedia.com/terms/a/add-on_interest.asp,Add-On Interest,1,0,1,1,A2,1.0,B2,3.0
137,8.990855310049763,5.241585639491398,0.44436671029723107,0.14139075412775245,https://www.investopedia.com/terms/a/additional-child-tax-credit.asp,Additional Child Tax Credit,1,1,1,1,B1,2.0,C1,4.0
138,8.090804495711346,5.25358559658224,0.44657296480252506,0.217067436446255,https://www.investopedia.com/terms/a/additionalpaidincapital.asp,Additional Paid-In Capital (APIC),1,1,1,1,B2,2.0,B2,3.0
139,6.963392751039915,5.158808933002481,0.2773714322004721,0.13723644516500416,https://www.investopedia.com/terms/a/additionruleforprobabilities.asp,Addition Rule for Probabilities Definition,1,0,1,1,B2,2.0,B2,3.0
140,11.972397003745026,5.105686965274283,0.09231557781269,0.20541916020331588,https://www.investopedia.com/terms/a/adhesion-contract.asp,Adhesion Contract,4,3,3,3,B2,2.0,C1,4.0
141,13.31668161434985,5.422672672672673,0.10560933798560573,0.27612212740406805,https://www.investopedia.com/terms/a/adjudication.asp,Adjudication,4,4,3,4,B2,2.0,C2,5.0
142,11.07630393222626,5.444964871194379,0.1296858836941377,0.2448722090689523,https://www.investopedia.com/terms/a/adjustable-life-insurance.asp,Adjustable Life Insurance,2,3,2,2,B2,2.0,C2,5.0
143,8.325905206942686,5.112657388999337,0.2207555593437894,0.2859790534808488,https://www.investopedia.com/terms/a/arm.asp,Adjustable-Rate Mortgage (ARM),1,1,1,1,B2,2.0,C1,4.0
144,7.909166187463644,4.902691511387164,0.23304083417808952,0.2106200780894517,https://www.investopedia.com/terms/a/adjusted_closing_price.asp,Adjusted Closing Price,1,1,1,1,B2,2.0,B2,3.0
145,9.999919660171638,5.38698224852071,0.11671066827193752,0.2165027982130032,https://www.investopedia.com/terms/a/adjusted-ebitda.asp,Adjusted EBITDA Definition,2,2,2,2,B2,2.0,B2,3.0
146,11.161208883553602,5.215061549601738,0.149745852503518,0.14947249155705303,https://www.investopedia.com/terms/a/affo.asp,Adjusted Funds From Operations—AFFO,2,3,2,2,B2,2.0,C1,4.0
